"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Lao PDR","LAO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","43.496512195122","43.7986097560976","44.0997073170732","44.3988048780488","44.6979268292683","44.999","45.3025609756098","45.6096097560976","45.9181219512195","46.2266585365854","46.5307317073171","46.8283658536585","47.1185609756098","47.4007804878049","47.674487804878","47.9386341463415","48.1966341463415","48.456","48.7227073170732","49.0048048780488","49.3098536585366","49.6429268292683","50.0135609756098","50.427243902439","50.8959756097561","51.4276829268293","52.0218292682927","52.6728536585366","53.374756097561","54.1195609756098","54.8978048780488","55.6965365853659","56.5012926829268","57.2990975609756","58.0814634146342","58.8414146341463","59.5803902439025","60.2959024390244","60.9854390243903","61.6444634146342","62.27","62.8660243902439","63.4350487804878","63.9785365853659","64.5004634146342","65.0038292682927","65.4915853658537","65.9687804878049","66.4363902439024","66.8984390243902","67.3549512195122","67.8059268292683","","",
"Lebanon","LBN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","63.5859756097561","63.8804146341463","64.1644146341464","64.4414390243902","64.715","64.9880487804878","65.2625365853659","65.5369756097561","65.8103658536585","66.0787073170732","66.3370243902439","66.5798536585366","66.8052195121951","67.0121463414634","67.1996585365854","67.3677317073171","67.5213902439024","67.6670975609756","67.8103658536585","67.9566585365854","68.1134390243902","68.2827073170732","68.4684390243903","68.6736829268293","68.8979756097561","69.1379024390244","69.390512195122","69.6532926829268","69.9291951219512","70.2211463414634","70.5360487804878","70.8767804878049","71.2462195121951","71.6438780487805","72.0662195121951","72.5092926829268","72.9661463414634","73.4323658536586","73.9059512195122","74.3908292682927","74.8949268292683","75.421243902439","75.9662682926829","76.5216585365854","77.0715853658537","77.5967317073171","78.0833170731707","78.5224146341464","78.9100731707317","79.2527804878049","79.5589268292683","79.8463658536585","","",
"Liberia","LBR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","35.0462682926829","35.3541219512195","35.7152195121951","36.13","36.5933658536585","37.0961951219512","37.6238780487805","38.1682926829268","38.7249024390244","39.3021463414634","39.9135365853659","40.5661463414634","41.2600975609756","41.9843902439024","42.7256585365854","43.4679268292683","44.1902682926829","44.8686585365854","45.4866097560976","46.0220731707317","46.4589268292683","46.8000731707317","47.0530243902439","47.2267804878049","47.3198292682927","47.3311707317073","47.2829024390244","47.211756097561","47.1594390243903","47.2024390243903","47.4227317073171","47.8514878048781","48.4836585365854","49.2869512195122","50.1628292682927","50.979512195122","51.6333170731707","52.070756097561","52.3011707317073","52.4091219512195","52.5334634146342","52.8108048780488","53.3286585365854","54.096243902439","55.0661707317073","56.1403902439024","57.1882195121951","58.1074878048781","58.8591951219512","59.4343170731707","59.8598780487805","60.2063902439024","","",
"Libya","LBY","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","44.2466829268293","45.8711951219512","47.4562195121951","48.9577073170732","50.3495365853659","51.6295365853659","52.8311463414634","53.9773658536585","55.0722926829268","56.1185853658537","57.1179756097561","58.0731951219512","58.9854146341464","59.8576585365854","60.6914146341463","61.4886097560976","62.2480243902439","62.968512195122","63.6494634146342","64.2868780487805","64.8742195121951","65.4105609756098","65.8984146341463","66.3427804878049","66.7511463414634","67.1325121951219","67.4973658536585","67.8537073170732","68.2090243902439","68.5648536585366","68.9211707317073","69.273","69.6178292682927","69.9566341463415","70.2919024390244","70.6256097560976","70.9597073170732","71.2941951219512","71.6300243902439","71.9662195121951","72.3011951219512","72.634","72.9596585365854","73.2747317073171","73.5762926829268","73.8584146341463","74.1206585365854","74.3630731707317","74.5856829268293","74.7924878048781","74.9874634146341","75.1760487804878","","",
"St. Lucia","LCA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","58.0619024390244","58.7633414634146","59.3900731707317","59.9393902439024","60.425","60.8725365853659","61.3181463414634","61.7901219512195","62.3003902439024","62.852512195122","63.4431707317073","64.0537073170732","64.6678780487805","65.278756097561","65.8848292682927","66.4879512195122","67.088","67.6794146341463","68.2503170731707","68.7819512195122","69.2550975609756","69.6574878048781","69.9862195121951","70.242243902439","70.435512195122","70.5842682926829","70.7087317073171","70.8256097560976","70.9407317073171","71.0494390243903","71.1381707317073","71.194512195122","71.214512195122","71.2051463414634","71.1809512195122","71.1574878048781","71.1552926829268","71.1913658536585","71.2761707317073","71.4235365853659","71.6442682926829","71.9282926829268","72.2616341463415","72.6289268292683","73.0079268292683","73.374","73.7069268292683","73.9944390243903","74.2281463414634","74.4110243902439","74.5529512195122","74.6741707317073","","",
"Latin America & Caribbean (all income levels)","LCN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","56.7100514141454","57.1575260825852","57.582606331761","57.9888464181465","58.3811099875355","58.765478705316","59.1478055536057","59.5338445444573","59.9283042749114","60.3341851968214","60.7526700050193","61.1798209645731","61.6120953132026","62.0468201872057","62.4806879578049","62.9117516397384","63.3379427019659","63.7576870504681","64.1700147964205","64.5739110697903","64.9701574104771","65.3613797975084","65.7457338020186","66.1270304765716","66.5040042866173","66.8761592173997","67.2431740949878","67.6033325208056","67.9586416783889","68.3099649287034","68.659437725994","69.0087908733311","69.3560739131092","69.7026890707512","70.0454437834034","70.3816588875917","70.7098317506042","71.0252433102223","71.3295100021056","71.6280490115806","71.9076152539544","72.1793485857313","72.4395728925116","72.6929632063411","72.9421988150561","73.1892789715456","73.4334340855874","73.6772798516061","73.9159005943834","74.1577605462026","74.4001091666946","74.6386538292174","","",
"Latin America and the Caribbean","LCR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","41.110473772766","41.6032704510377","42.0974417431625","42.5844744450612","43.0411266927379","43.4402910639024","43.7673134555887","44.0198322477357","44.2074245372101","44.3591669181369","44.5156246991152","44.7154486117925","44.9859648768336","45.3403368585916","45.7845128602791","46.310863881202","46.8864212647339","47.4729650593437","48.0402477320161","48.5685750513905","49.0545502725117","49.5100735136616","49.9433388503679","50.3533057514803","50.7310730215612","51.067952627513","51.3618038002311","51.6170617528266","51.84522416057","52.0657108826799","52.3009510028895","52.5648453943364","52.8584516671218","53.17401722109","53.5066007708515","53.8562121478337","54.2229504318456","54.6065539577392","55.0062723754313","55.4227076843281","55.8593180226955","56.3184097995908","56.7991607308728","57.2976251119928","57.8079779415452","58.3239159445842","58.8366943918789","59.3386098684792","59.8234946329661","60.2847112905322","60.7182524816757","61.1251710282053","","",
"Low income","LIC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","42.2730057860153","42.765908295933","43.2671056543896","43.7706446425921","44.2529453092455","44.6837743901109","45.042882026741","45.3241564188632","45.536329491181","45.7082745090611","45.8817141157191","46.097212561793","46.3826166514723","46.7499765242565","47.2050167201323","47.740396514037","48.3237981203915","48.9182917039855","49.4956473508828","50.036533299142","50.53671677313","51.0055169232698","51.4481909347342","51.8604835146183","52.2322041852595","52.5554090848928","52.8283197348002","53.0537778138752","53.2409098141683","53.4031635594851","53.5563010895761","53.713202728712","53.8783995599278","54.0503974665799","54.2340218127612","54.4405921798717","54.6804887058821","54.9607171951361","55.2834932160318","55.6489839679835","56.0568727162958","56.5020672839807","56.9781775325051","57.4794531504039","58.001215810678","58.5395348456736","59.086626149979","59.633405413067","60.1701775184322","60.6852613424911","61.1689734419722","61.6187247095495","","",
"Liechtenstein","LIE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.4219512195122","77.390243902439","76.8365853658537","76.0463414634146","77.7463414634146","79.109756097561","76.8268292682927","79.2756097560976","79.6365853658537","79.9609756097561","81.7707317073171","80.6682926829268","80.9487804878049","81.2951219512195","82.6829268292683","81.5","81.8414634146342","81.7926829268293","82.3829268292683","","",
"Sri Lanka","LKA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","60.1268048780488","60.5115853658537","60.920512195122","61.363512195122","61.8409024390244","62.345","62.8540487804878","63.3514146341464","63.8294634146341","64.2816829268293","64.7041951219512","65.1016097560976","65.4794634146342","65.8427073170732","66.2071707317073","66.5921951219512","67.0026097560976","67.4368292682927","67.8827804878049","68.3093658536585","68.678","68.9623170731707","69.1490975609756","69.2441463414634","69.2759512195122","69.2875365853659","69.3217317073171","69.4031707317073","69.5343414634146","69.6794878048781","69.7801951219512","69.7964146341463","69.7167317073171","69.5659756097561","69.4205853658537","69.3825853658537","69.5273170731707","69.8875853658537","70.4525853658537","71.1571219512195","71.9009512195122","72.5736829268293","73.094243902439","73.4340243902439","73.6007317073171","73.6360243902439","73.6200243902439","73.6199512195122","73.6611951219512","73.7552682926829","73.8992926829269","74.0680487804878","","",
"Lower middle income","LMC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","46.1206563536005","46.7850958976467","47.4416465578405","48.0914923096412","48.7245274472525","49.3339773386437","49.9155838273552","50.4707060108567","51.0037242135656","51.5253886499575","52.0550417161068","52.6045457066422","53.1745954975061","53.7622380640979","54.3570591996305","54.941862291093","55.4983089055219","56.013633250128","56.483343013019","56.9076590766549","57.2997474091152","57.6571668666705","57.998617839825","58.3295307431783","58.6507001785084","58.9606407604871","59.2734608135276","59.5509179101386","59.824594557285","60.0816678192121","60.3038820631392","60.5628412074021","60.7955702754528","61.0610871489078","61.3149025601766","61.6042368346211","61.8919957955682","62.199446074698","62.4958494464067","62.7882661158874","63.0985827910062","63.403444600965","63.7143879344003","64.0271079994471","64.3320940315441","64.6362256164785","64.9294683498589","65.2069755855467","65.486047394467","65.7500497001795","65.9891685592556","66.2090244490233","","",
"Low & middle income","LMY","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","46.7541775916385","47.4542384168622","48.3519777834883","49.4288837184838","50.6231850256005","51.8660007965645","53.051525344009","54.1205267177443","55.0316518868991","55.7844008695668","56.3938165089031","56.9160120951974","57.4032973030293","57.8674312535262","58.3174130922441","58.7585643124108","59.1752317463264","59.5643074865717","59.9304318607941","60.281978112971","60.6176445114864","60.9431727437703","61.2645635851585","61.5796911854339","61.8874751819379","62.1902943272304","62.4842059413054","62.7536185944287","63.0051894149101","63.2388379814211","63.4543543789106","63.6441212958857","63.8248024812108","64.0220660962183","64.2211244584665","64.4489381456109","64.711671311323","64.9827800390898","65.2812611376747","65.600137509857","65.9166973594651","66.2244713124087","66.5284534404836","66.8231742400029","67.1005316798466","67.3724838438426","67.6348644086096","67.8892082461763","68.1484100052879","68.3929657672199","68.6315669443801","68.8534304427285","","",
"Lesotho","LSO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","46.9947317073171","47.402243902439","47.726243902439","47.971243902439","48.150243902439","48.282756097561","48.3998292682927","48.5309268292683","48.6945609756098","48.9082195121951","49.1798780487805","49.5040243902439","49.8751463414634","50.2937073170732","50.7622195121951","51.2831463414634","51.8474878048781","52.4437804878049","53.0575365853659","53.6683170731707","54.2541951219512","54.8046829268293","55.3138048780488","55.782","56.2526341463415","56.7885609756098","57.4076585365854","58.0869512195122","58.7675365853659","59.3310975609756","59.6363902439024","59.5776585365854","59.0950975609756","58.1802926829268","56.8378780487805","55.1069268292683","53.126756097561","51.0550731707317","49.0226097560976","47.1829756097561","45.6716829268293","44.5434878048781","43.824756097561","43.5334634146341","43.6577317073171","44.1483414634146","44.8822195121951","45.739243902439","46.6345853658537","47.4834146341463","48.219756097561","48.836","","",
"Lithuania","LTU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","70.1026829268293","69.0953658536585","70.2043902439024","71.5090243902439","71.3251219512195","71.520243902439","71.6039024390244","71.3136585365854","70.9285365853659","70.8043902439024","71.7353658536586","71.0246341463415","71.3321951219512","71.2441463414634","70.8673170731707","70.9580487804878","70.809512195122","70.6046341463415","70.4821951219512","70.4821951219512","70.4607317073171","70.8368292682927","70.7778048780488","70.32","70.5012195121951","72.0807317073171","71.9346341463415","71.7621951219512","71.4253658536585","71.1607317073171","70.3641463414634","70.2343902439025","68.9104878048781","68.530243902439","69.0063414634147","70.1080487804878","70.9090243902439","71.219512195122","71.5707317073171","72.0195121951219","71.6585365853659","71.7609756097561","72.0609756097561","71.9609756097561","71.2536585365854","71.0560975609756","70.9","71.8121951219512","72.9146341463415","73.2682926829268","73.5634146341464","73.8634146341464","","",
"Luxembourg","LUX","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.7377317073171","68.9981219512195","69.2230731707317","69.4110487804878","69.5610243902439","69.6744634146341","69.7613414634146","69.8351463414634","69.9048536585366","69.9834634146341","70.0814390243902","70.2048292682927","70.3576829268293","70.5420731707317","70.7571219512195","70.998512195122","71.2567804878049","71.5234390243903","71.7964146341464","72.0750487804878","72.3610975609756","72.6573658536585","72.9627804878049","73.2753414634146","73.5886829268293","73.8965609756098","74.1947317073171","74.4808292682927","74.7524146341463","75.0099268292683","75.4634146341463","75.7707317073171","75.7121951219512","76.3707317073171","76.5121951219512","76.519512195122","76.880487804878","77.0170731707317","77.7707317073171","77.8731707317073","77.8243902439025","77.9658536585366","77.7268292682927","79.1219512195122","79.4317073170732","79.2878048780488","79.3829268292683","80.5390243902439","80.6365853658537","80.6317073170732","80.9878048780488","81.3926829268293","","",
"Latvia","LVA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","70.0324390243903","69.430487804878","69.8290243902439","71.0280487804878","70.7265853658537","70.7073170731707","70.3939024390244","70.0429268292683","69.7968292682927","69.8353658536586","70.1646341463415","69.8787804878049","69.8134146341464","69.7409756097561","68.9253658536585","69.0478048780488","69.1046341463415","68.9878048780488","68.4956097560976","68.8085365853659","68.7863414634146","69.3282926829268","69.1190243902439","69.1629268292683","69.2914634146342","70.6224390243903","70.6929268292683","70.6153658536585","70.1553658536586","69.2731707317073","69.0324390243903","68.3960975609756","66.7226829268293","65.6643902439025","66.3912195121951","68.7765853658537","69.3492682926829","69.0121951219512","69.7429268292683","70.3146341463415","70.7609756097561","70.9609756097561","71.2658536585366","72.0268292682927","71.3560975609756","70.8658536585366","71.019512195122","72.419512195122","73.0804878048781","73.4829268292683","73.5756097560976","73.7780487804878","","",
"Macao SAR, China","MAC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","65.1430975609756","65.6157804878049","66.0774634146342","66.5281951219512","66.9674634146342","67.3942682926829","67.8111219512195","68.218512195122","68.6164146341463","69.0053658536585","69.3868292682927","69.7598292682927","70.1243414634146","70.4818536585366","70.8313902439024","71.1739512195122","71.509","71.8365853658537","72.1571951219512","72.4713170731707","72.7779512195122","73.0781219512195","73.3722926829268","73.6599756097561","73.9421707317073","74.2189024390244","74.4906341463415","74.7573902439024","75.0196829268293","75.2769756097561","75.5307804878049","75.7796097560976","76.0244146341464","76.265243902439","76.5020731707317","76.7344146341463","76.962756097561","77.1866097560976","77.4069756097561","77.6228292682927","77.8346585365854","78.0419756097561","78.2462926829268","78.4481219512195","78.6490243902439","78.8515609756098","79.0572682926829","79.2661463414634","79.4777073170732","79.6929512195122","79.9098292682927","80.1277804878049","","",
"St. Martin (French part)","MAF","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","73.219512195122","72.7682926829268","72.919512195122","72.6682926829268","73.519512195122","73.6707317073171","74.2707317073171","74.3219512195122","74.5219512195122","75.9243902439025","75.4243902439025","75.5731707317073","75.8219512195122","75.9707317073171","76.1707317073171","76.3707317073171","76.5707317073171","76.7707317073171","76.9707317073171","77.1707317073171","77.3707317073171","77.5707317073171","77.7219512195122","77.8707317073171","78.0707317073171","78.2219512195122","78.3707317073171","78.5707317073171","78.7219512195122","78.8707317073171","79.0219512195122","","",
"Morocco","MAR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","48.8641219512195","49.2875853658537","49.714756097561","50.142","50.5648780487805","50.9780487804878","51.3813902439024","51.7752195121951","52.1601463414634","52.5372926829268","52.9036829268293","53.2667317073171","53.6363170731707","54.0243658536585","54.4487073170732","54.9306829268293","55.4781707317073","56.0941951219512","56.7753414634146","57.5128048780488","58.2918536585366","59.0917317073171","59.8896097560976","60.6694878048781","61.4207804878049","62.138756097561","62.8266829268293","63.4833658536585","64.1047804878049","64.683","65.2151951219512","65.7005365853659","66.1401463414634","66.5355609756098","66.8881951219512","67.1974146341464","67.4705853658537","67.7135853658537","67.9344146341464","68.1385853658537","68.3307073170732","68.5153902439024","68.6971951219512","68.8806341463415","69.0716829268293","69.273756097561","69.4862682926829","69.7081707317073","69.9374390243902","70.1715853658537","70.4091219512195","70.6431219512195","","",
"Mexico and Central America","MCA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","62.1766829268293","62.5441951219512","62.914243902439","63.2812682926829","63.6341707317073","63.9584146341464","64.2439756097561","64.4823170731707","64.6704634146342","64.8073902439024","64.8971219512195","64.9507073170732","64.9791951219512","64.9891463414634","64.9811219512195","64.9477073170732","64.8923902439025","64.8262195121951","64.7676341463415","64.7556585365854","64.833243902439","65.0208292682927","65.3173170731707","65.7061463414634","66.1477073170732","66.5879024390244","66.9712195121951","67.2556829268293","67.4232926829268","67.4656585365854","67.3923170731707","67.2454146341463","67.0670487804878","66.8833414634146","66.7278292682927","66.6290975609756","66.5950975609756","66.6303170731707","66.7347804878049","66.898","67.101","67.3157317073171","67.5201463414634","67.7031707317073","67.8597317073171","67.9917317073171","68.1110975609756","68.2272926829268","68.3418048780488","68.4581219512195","68.5752926829268","68.6934146341464","","",
"Madagascar","MDG","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","40.457243902439","40.9378048780488","41.4149024390244","41.8905365853659","42.3656829268293","42.8428292682927","43.3239268292683","43.8089756097561","44.2954878048781","44.7824146341463","45.2673414634146","45.7467317073171","46.2161463414634","46.6715365853659","47.1114390243903","47.5378048780488","47.9496097560976","48.3413658536586","48.7090731707317","49.030756097561","49.2849268292683","49.4656341463415","49.5813658536585","49.6521219512195","49.7103170731707","49.7948780487805","49.9432682926829","50.1849756097561","50.5360487804878","51.0080975609756","51.598243902439","52.2801219512195","53.0228048780488","53.8072926829268","54.6140487804878","55.427","56.233512195122","57.0204390243902","57.7717317073171","58.4728048780488","59.1136097560976","59.6991707317073","60.235512195122","60.7287073170732","61.1867804878049","61.6223658536585","62.048","62.474756097561","62.9076585365854","63.3497317073171","63.7989024390244","64.2486341463415","","",
"Maldives","MDV","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","36.4998048780488","37.2134878048781","37.9981707317073","38.8423170731707","39.7289024390244","40.6394146341463","41.5533658536585","42.4528048780488","43.3262926829268","44.1629268292683","44.9583170731707","45.7240487804878","46.4735853658537","47.2143902439024","47.9663414634146","48.7467804878049","49.5670487804878","50.430487804878","51.3330731707317","52.2608048780488","53.1933170731707","54.1081951219512","54.9899756097561","55.8345853658537","56.643756097561","57.4296585365854","58.2096341463415","58.9966829268293","59.7959268292683","60.6042682926829","61.413243902439","62.2157804878049","63.0096097560976","63.8032682926829","64.6169024390244","65.4769756097561","66.396487804878","67.3766585365854","68.4060731707317","69.4616097560976","70.5118536585366","71.5234146341463","72.4662195121951","73.3238048780488","74.0845609756098","74.7496097560976","75.3374390243903","75.8670975609756","76.3464146341464","76.7863170731707","77.1928780487805","77.5738292682927","","",
"Middle East & North Africa (all income levels)","MEA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","47.7575232055239","48.3750681050433","48.4908726950034","49.0942975994775","49.6893816808633","50.7319801874701","51.2783951976756","51.8115760344983","52.3520107404827","52.9162507675034","53.5197909944185","54.1384397934846","54.8285093855657","55.5286723296522","56.2326261744286","56.9046132160052","57.4881315920739","57.9994670830147","58.4453196850771","58.8596099767609","59.2909859872363","59.7765553147892","60.3670296292533","61.0549094190675","61.8356180388046","62.6639784831462","63.5139071635384","64.3116162158175","65.1038257962751","65.8617370289797","66.4629775471095","66.9411818463659","67.4165322564573","67.8373008703972","68.2399045444351","68.5792489879816","68.8773692553851","69.1495506946751","69.4211615393476","69.6659273020574","69.9056057261491","70.1192882339993","70.3208697326862","70.5294506760034","70.7240102619438","71.0276873525893","71.230137789405","71.3469590133314","71.5613678894264","71.771083298006","71.9800539226377","72.1873028598878","","",
"Mexico","MEX","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","57.6561463414634","58.180243902439","58.6429024390244","59.0555853658537","59.4337073170732","59.7932195121951","60.1515365853659","60.5230975609756","60.9193658536585","61.350243902439","61.8191707317073","62.3176585365854","62.8378292682927","63.3742682926829","63.9201463414634","64.4686097560976","65.0128292682927","65.5459268292683","66.0630243902439","66.5602195121951","67.0370487804878","67.4959268292683","67.9407804878049","68.3720243902439","68.7926097560976","69.2034390243902","69.6074146341464","70.0064878048781","70.4015853658537","70.7957317073171","71.1909756097561","71.5858292682927","71.9778292682927","72.3638536585366","72.7382682926829","73.0924146341464","73.4226585365854","73.7264634146342","74.0058048780488","74.2652682926829","74.5109756097561","74.7505853658537","74.991756097561","75.2365609756098","75.4855365853659","75.7366585365854","75.9843902439024","76.2266585365854","76.4614634146341","76.6902926829268","76.9141707317073","77.1350731707317","","",
"Marshall Islands","MHL","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","72.1414634146341","","","","","","","","","","","","67.5048780487805","65.2390243902439","","","","","","","","","","","","","","",
"Middle income","MIC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","47.3065211783713","48.0353714655062","48.9825077275424","50.1314377564718","51.4156475577005","52.7606471634471","54.0516723336977","55.2218220709689","56.2223539069977","57.0488030896669","57.7125875117431","58.273141691442","58.7858939833514","59.2632951819897","59.7155003003051","60.1491261136709","60.5502537712667","60.9191156389172","61.2642562965431","61.5978322737505","61.917950796468","62.230505936837","62.5422728454634","62.8517847231817","63.1585148027229","63.4659137665493","63.7698956398556","64.0533194639993","64.3229185220284","64.5764395280739","64.8100209174969","65.020954502726","65.2184891258513","65.4340568972421","65.6497761146357","65.8945460060397","66.1711910884546","66.4571307064183","66.7657541786264","67.0892970548759","67.4072297004791","67.7093395178304","68.0021569532928","68.2797324897159","68.533164815603","68.7768348495502","69.0072753370605","69.2276008697909","69.4545396548451","69.6676304338698","69.8786433674345","70.0756180569818","","",
"Macedonia, FYR","MKD","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","61.2493902439024","61.8604634146342","62.459512195122","63.0494634146341","63.6317317073171","64.2047317073171","64.7639756097561","65.3024634146341","65.8147073170732","66.2927804878049","66.731243902439","67.1256829268293","67.4737073170732","67.7754146341463","68.0248536585366","68.2190975609756","68.3636341463415","68.4714634146342","68.5585609756098","68.6504390243903","68.7736097560976","68.944","69.1690487804878","69.4466341463415","69.7636585365854","70.0949512195122","70.4129512195122","70.6976341463415","70.942","71.1476341463415","71.3256585365854","71.4947317073171","71.6709268292683","71.8603170731707","72.0668048780488","72.2922926829268","72.5291463414634","72.7703414634146","73.0104634146341","73.2421951219512","73.455756097561","73.6473414634146","73.815512195122","73.960756097561","74.0889024390244","74.2067317073171","74.3229512195122","74.4459024390244","74.5784634146342","74.7221463414634","74.874512195122","75.0312682926829","","",
"Mali","MLI","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","28.3587317073171","28.5484634146341","28.7963902439024","29.1110487804878","29.5019268292683","29.9709756097561","30.5056341463415","31.0937804878049","31.7264146341463","32.393","33.081512195122","33.785","34.4944634146341","35.2054146341463","35.9178048780488","36.6330731707317","37.3587073170732","38.0983414634146","38.8490487804878","39.6131463414634","40.3909024390244","41.1770243902439","41.9619756097561","42.7341951219512","43.4808780487805","44.1906585365854","44.8531707317073","45.4590731707317","46.0012682926829","46.4647073170732","46.836512195122","47.1234634146342","47.3422926829268","47.5116097560976","47.6619756097561","47.8274634146342","48.035487804878","48.3050243902439","48.6450487804878","49.0554878048781","49.5242926829268","50.0239024390244","50.5308048780488","51.033","51.5225365853659","51.9944390243902","52.4538292682927","52.903243902439","53.3421951219512","53.7707317073171","54.1908292682927","54.6039268292683","","",
"Malta","MLT","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","67.9027073170732","68.2047804878049","68.5049024390244","68.7999756097561","69.0864634146342","69.3663658536586","69.6402195121951","69.9115853658537","70.1789512195122","70.4433170731707","70.7047073170732","70.9626097560976","71.218512195122","71.4709268292683","71.7208536585366","71.9687804878049","72.2131951219512","72.4556097560976","72.6950243902439","72.9324390243903","73.1668292682927","73.398756097561","73.6286829268293","73.8551219512195","74.0805609756098","74.303512195122","74.5244634146342","74.7429024390244","74.9603414634146","75.1757804878049","75.3901951219512","75.8334146341463","76.6024390243903","76.9","77.1414634146341","77.1414634146341","77.590243902439","77.3878048780488","77.3","78.2","78.8439024390244","78.7390243902439","78.5463414634146","79.2536585365854","79.3","79.4390243902439","79.7926829268293","79.6365853658537","80.2414634146342","81.3975609756098","80.7463414634146","80.7463414634146","","",
"Myanmar","MMR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","43.4025365853659","44.1513658536585","45.0039024390244","45.9550975609756","46.9663902439024","47.9766829268293","48.9163658536585","49.7358536585366","50.4186341463415","50.9676829268293","51.4095609756098","51.7938536585366","52.1626341463415","52.5354146341463","52.9242195121951","53.3290731707317","53.7384390243903","54.1432926829268","54.5446585365854","54.941512195122","55.3343902439024","55.7232682926829","56.1071463414634","56.4875365853659","56.8639268292683","57.2368048780488","57.6061707317073","57.9730243902439","58.3358536585366","58.6951707317073","59.05","59.4003414634146","59.7451951219512","60.0850731707317","60.4194878048781","60.7494146341464","61.0753658536585","61.3968292682927","61.7127804878049","62.0242195121951","62.3296097560976","62.6299512195122","62.9227317073171","63.2054390243902","63.4765609756098","63.7315853658537","63.9695365853659","64.1894146341463","64.3937317073171","64.583","64.761243902439","64.9324634146342","","",
"Middle East & North Africa (developing only)","MNA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","47.1999816631801","47.8164801530939","48.4231607183864","49.0219532828438","49.6104136312375","50.1827173572902","50.737257023234","51.2771208075182","51.8099044449028","52.3532391752207","52.9293019181745","53.5475754372777","54.2063876738401","54.8948670995413","55.5802938725691","56.2194341004244","56.7838759648932","57.2647891589444","57.6726933989176","58.0472522903163","58.4449242013708","58.9180321545601","59.5003181388192","60.1969845895919","60.9995124173519","61.8749251026134","62.7673482829019","63.6295058831431","64.4339348975453","65.2395919778309","65.8644613942221","66.4120413588271","66.8886782273727","67.3157409293677","67.6994443602944","68.0328350773362","68.3369963211152","68.6080936068212","68.8692584897486","69.1023421172471","69.3256328884954","69.5297586383583","69.715634542371","69.8996092986627","70.0783105617672","70.265038110539","70.4517998067774","70.6362717464668","70.8268290113897","71.0223394654921","71.2253591147295","71.431471996153","","",
